Student ID,student_name,gender,year,school_name,reading_score,maths_score,School ID,type,size,budget,spending_bins
9315,Colleen Watson,F,9,Hernandez High School,74,70,3,Government,4635,3022020,$645-680
9316,Courtney Holder,F,12,Hernandez High School,79,50,3,Government,4635,3022020,$645-680
9317,Hannah Brown,F,10,Hernandez High School,66,51,3,Government,4635,3022020,$645-680
9318,Jessica Lindsey,F,9,Hernandez High School,46,66,3,Government,4635,3022020,$645-680
9319,Melissa King,F,10,Hernandez High School,55,57,3,Government,4635,3022020,$645-680
9320,Jeffery Patterson,M,11,Hernandez High School,75,86,3,Government,4635,3022020,$645-680
9321,Steven Perez,M,10,Hernandez High School,84,73,3,Government,4635,3022020,$645-680
9322,Ian Gordon,M,10,Hernandez High School,62,39,3,Government,4635,3022020,$645-680
9323,Wendy Clay,F,10,Hernandez High School,99,45,3,Government,4635,3022020,$645-680
9324,Chris Smith,M,10,Hernandez High School,66,80,3,Government,4635,3022020,$645-680
9325,Jesus Morrison,M,11,Hernandez High School,72,45,3,Government,4635,3022020,$645-680
9326,Vanessa Chandler,F,9,Hernandez High School,50,62,3,Government,4635,3022020,$645-680
9327,Julie Wilson,F,11,Hernandez High School,58,53,3,Government,4635,3022020,$645-680
9328,Ross Schmidt,M,11,Hernandez High School,81,96,3,Government,4635,3022020,$645-680
9329,Kimberly Johnson,F,9,Hernandez High School,44,89,3,Government,4635,3022020,$645-680
9330,Anthony Wolfe,M,9,Hernandez High School,75,45,3,Government,4635,3022020,$645-680
9331,Sara Wilson,F,10,Hernandez High School,45,61,3,Government,4635,3022020,$645-680
9332,Derek Griffin,M,12,Hernandez High School,92,91,3,Government,4635,3022020,$645-680
9333,Stacey Martinez,F,12,Hernandez High School,84,99,3,Government,4635,3022020,$645-680
9334,Terry Chen,M,11,Hernandez High School,88,58,3,Government,4635,3022020,$645-680
9335,Leonard Reid,M,12,Hernandez High School,88,54,3,Government,4635,3022020,$645-680
9336,John Gomez,M,9,Hernandez High School,97,89,3,Government,4635,3022020,$645-680
9337,Stephen Thompson,M,9,Hernandez High School,42,41,3,Government,4635,3022020,$645-680
9338,Meghan Holmes,F,11,Hernandez High School,62,89,3,Government,4635,3022020,$645-680
9339,Kyle Lane,M,9,Hernandez High School,96,90,3,Government,4635,3022020,$645-680
9340,Jesse Sanders,M,11,Hernandez High School,74,64,3,Government,4635,3022020,$645-680
9341,James Gardner,M,11,Hernandez High School,63,52,3,Government,4635,3022020,$645-680
9342,Anna Medina,F,10,Hernandez High School,91,92,3,Government,4635,3022020,$645-680
9343,Nicole Warren,F,9,Hernandez High School,85,41,3,Government,4635,3022020,$645-680
9344,Douglas Cabrera,M,11,Hernandez High School,62,56,3,Government,4635,3022020,$645-680
9345,Stephanie Reed,F,10,Hernandez High School,96,72,3,Government,4635,3022020,$645-680
9346,Vicki King,F,12,Hernandez High School,39,89,3,Government,4635,3022020,$645-680
9347,Cameron Carter,M,10,Hernandez High School,69,45,3,Government,4635,3022020,$645-680
9348,Joshua Crawford,M,10,Hernandez High School,42,75,3,Government,4635,3022020,$645-680
9349,Holly Rivera,F,10,Hernandez High School,84,46,3,Government,4635,3022020,$645-680
9350,Kenneth Riggs,M,9,Hernandez High School,53,54,3,Government,4635,3022020,$645-680
9351,Amanda Yoder,F,11,Hernandez High School,85,70,3,Government,4635,3022020,$645-680
9352,Charles Bishop,M,10,Hernandez High School,76,93,3,Government,4635,3022020,$645-680
9353,Stephanie Warren,F,12,Hernandez High School,64,88,3,Government,4635,3022020,$645-680
9354,Tina Jones,F,10,Hernandez High School,56,48,3,Government,4635,3022020,$645-680
9355,Kimberly Payne,F,10,Hernandez High School,64,43,3,Government,4635,3022020,$645-680
9356,Sandra Baird,F,10,Hernandez High School,96,43,3,Government,4635,3022020,$645-680
9357,Nicholas Ramirez,M,9,Hernandez High School,52,47,3,Government,4635,3022020,$645-680
9358,Larry Leonard,M,11,Hernandez High School,80,45,3,Government,4635,3022020,$645-680
9359,Christopher Bennett,M,12,Hernandez High School,51,93,3,Government,4635,3022020,$645-680
9360,Michelle Hernandez,F,11,Hernandez High School,54,95,3,Government,4635,3022020,$645-680
9361,Laura Rogers,F,10,Hernandez High School,97,97,3,Government,4635,3022020,$645-680
9362,Jessica Mcgrath,F,9,Hernandez High School,57,67,3,Government,4635,3022020,$645-680
9363,Thomas Stanton,M,9,Hernandez High School,70,74,3,Government,4635,3022020,$645-680
9364,Vanessa Green,F,9,Hernandez High School,42,98,3,Government,4635,3022020,$645-680
9365,Damon Townsend,M,12,Hernandez High School,72,57,3,Government,4635,3022020,$645-680
9366,Allen Chen,M,9,Hernandez High School,92,68,3,Government,4635,3022020,$645-680
9367,Mariah Franco MD,F,11,Hernandez High School,41,66,3,Government,4635,3022020,$645-680
9368,Patrick Powers,M,9,Hernandez High School,67,48,3,Government,4635,3022020,$645-680
9369,Drew Hines,M,12,Hernandez High School,89,68,3,Government,4635,3022020,$645-680
9370,Cameron Brandt,M,11,Hernandez High School,96,56,3,Government,4635,3022020,$645-680
9371,Johnny Williamson,M,10,Hernandez High School,73,52,3,Government,4635,3022020,$645-680
9372,Brandon Parker,M,11,Hernandez High School,55,53,3,Government,4635,3022020,$645-680
9373,Latoya Marquez,F,12,Hernandez High School,72,77,3,Government,4635,3022020,$645-680
9374,Rachel Williams,F,9,Hernandez High School,45,88,3,Government,4635,3022020,$645-680
9375,Julie Parker,F,10,Hernandez High School,59,49,3,Government,4635,3022020,$645-680
9376,Caitlin Taylor,F,9,Hernandez High School,55,89,3,Government,4635,3022020,$645-680
9377,Kristine Boone,F,9,Hernandez High School,57,86,3,Government,4635,3022020,$645-680
9378,Nicole Pearson,F,9,Hernandez High School,59,49,3,Government,4635,3022020,$645-680
9379,Victoria Dillon,F,11,Hernandez High School,79,44,3,Government,4635,3022020,$645-680
9380,Carrie Arnold,F,10,Hernandez High School,93,71,3,Government,4635,3022020,$645-680
9381,Aaron Hall,M,9,Hernandez High School,48,54,3,Government,4635,3022020,$645-680
9382,Frederick Davidson,M,9,Hernandez High School,84,48,3,Government,4635,3022020,$645-680
9383,Angela Mcknight,F,11,Hernandez High School,75,74,3,Government,4635,3022020,$645-680
9384,Oscar Meyers,M,11,Hernandez High School,79,94,3,Government,4635,3022020,$645-680
9385,Louis Reese,M,9,Hernandez High School,93,43,3,Government,4635,3022020,$645-680
9386,Heather Hill,F,11,Hernandez High School,91,98,3,Government,4635,3022020,$645-680
9387,Randall Brown,M,10,Hernandez High School,63,82,3,Government,4635,3022020,$645-680
9388,Michael Murphy,M,9,Hernandez High School,70,98,3,Government,4635,3022020,$645-680
9389,David Hall,M,12,Hernandez High School,81,57,3,Government,4635,3022020,$645-680
9390,Nicole Ray,F,11,Hernandez High School,66,69,3,Government,4635,3022020,$645-680
9391,Janet Hunter,F,11,Hernandez High School,48,78,3,Government,4635,3022020,$645-680
9392,Nathan Andrews,M,9,Hernandez High School,99,80,3,Government,4635,3022020,$645-680
9393,Lori Parker,F,9,Hernandez High School,71,52,3,Government,4635,3022020,$645-680
9394,Alec Heath,M,9,Hernandez High School,97,39,3,Government,4635,3022020,$645-680
9395,David Flores,M,12,Hernandez High School,76,96,3,Government,4635,3022020,$645-680
9396,Gina Jensen,F,10,Hernandez High School,69,55,3,Government,4635,3022020,$645-680
9397,Courtney Morrow,F,10,Hernandez High School,44,59,3,Government,4635,3022020,$645-680
9398,Kimberly Garcia,F,12,Hernandez High School,98,61,3,Government,4635,3022020,$645-680
9399,Julia Peterson,F,10,Hernandez High School,90,48,3,Government,4635,3022020,$645-680
9400,Adam Nelson,M,10,Hernandez High School,54,43,3,Government,4635,3022020,$645-680
9401,Paula Pearson,F,11,Hernandez High School,82,50,3,Government,4635,3022020,$645-680
9402,Dennis Ballard,M,11,Hernandez High School,84,46,3,Government,4635,3022020,$645-680
9403,Taylor Smith,F,9,Hernandez High School,65,84,3,Government,4635,3022020,$645-680
9404,Jeffrey Pollard,M,10,Hernandez High School,96,41,3,Government,4635,3022020,$645-680
9405,Marcus Dixon,M,9,Hernandez High School,89,92,3,Government,4635,3022020,$645-680
9406,Renee Brown,F,12,Hernandez High School,87,82,3,Government,4635,3022020,$645-680
9407,Samuel Best,M,10,Hernandez High School,90,57,3,Government,4635,3022020,$645-680
9408,Alexander Lee,M,10,Hernandez High School,84,71,3,Government,4635,3022020,$645-680
9409,Brett Barker,M,10,Hernandez High School,78,61,3,Government,4635,3022020,$645-680
9410,Benjamin Ayala,M,10,Hernandez High School,72,74,3,Government,4635,3022020,$645-680
9411,Brian Moore,M,10,Hernandez High School,91,62,3,Government,4635,3022020,$645-680
9412,Mr. Daniel Smith DVM,M,9,Hernandez High School,44,51,3,Government,4635,3022020,$645-680
9413,Angela Mason,F,10,Hernandez High School,57,53,3,Government,4635,3022020,$645-680
9414,Cynthia Ayala,F,10,Hernandez High School,45,65,3,Government,4635,3022020,$645-680
9415,Jon Delgado Jr.,M,12,Hernandez High School,77,73,3,Government,4635,3022020,$645-680
9416,Melissa King,F,9,Hernandez High School,72,87,3,Government,4635,3022020,$645-680
9417,Richard Cummings,M,11,Hernandez High School,49,96,3,Government,4635,3022020,$645-680
9418,Tammy Hunter,F,10,Hernandez High School,50,60,3,Government,4635,3022020,$645-680
9419,Christina Martin,F,9,Hernandez High School,48,66,3,Government,4635,3022020,$645-680
9420,John Morales,M,9,Hernandez High School,89,80,3,Government,4635,3022020,$645-680
9421,Chad Mckenzie,M,11,Hernandez High School,77,93,3,Government,4635,3022020,$645-680
9422,Clinton Walker,M,10,Hernandez High School,39,94,3,Government,4635,3022020,$645-680
9423,Mrs. Anna Dickerson,F,11,Hernandez High School,48,96,3,Government,4635,3022020,$645-680
9424,Madison Collier,F,9,Hernandez High School,85,65,3,Government,4635,3022020,$645-680
9425,Jessica Shields,F,12,Hernandez High School,39,66,3,Government,4635,3022020,$645-680
9426,Rebecca Moore,F,12,Hernandez High School,61,77,3,Government,4635,3022020,$645-680
9427,Albert Sanchez,M,10,Hernandez High School,90,75,3,Government,4635,3022020,$645-680
9428,Anne Contreras,F,9,Hernandez High School,52,89,3,Government,4635,3022020,$645-680
9429,Bradley Davis,M,9,Hernandez High School,59,57,3,Government,4635,3022020,$645-680
9430,Gina Miller,F,11,Hernandez High School,45,98,3,Government,4635,3022020,$645-680
9431,Amber Johnson,F,10,Hernandez High School,86,90,3,Government,4635,3022020,$645-680
9432,Lisa Knight,F,11,Hernandez High School,57,75,3,Government,4635,3022020,$645-680
9433,Matthew Rodriguez,M,11,Hernandez High School,90,43,3,Government,4635,3022020,$645-680
9434,Angela Garcia,F,10,Hernandez High School,83,77,3,Government,4635,3022020,$645-680
9435,Noah Sullivan,M,11,Hernandez High School,85,95,3,Government,4635,3022020,$645-680
9436,Jeff Smith,M,11,Hernandez High School,79,90,3,Government,4635,3022020,$645-680
9437,Nancy Ramsey,F,9,Hernandez High School,91,82,3,Government,4635,3022020,$645-680
9438,Larry Booker,M,12,Hernandez High School,63,56,3,Government,4635,3022020,$645-680
9439,Dylan Andrews,M,9,Hernandez High School,90,88,3,Government,4635,3022020,$645-680
9440,Catherine Jones,F,10,Hernandez High School,40,44,3,Government,4635,3022020,$645-680
9441,Cheryl Maxwell,F,9,Hernandez High School,49,56,3,Government,4635,3022020,$645-680
9442,Daniel Carpenter,M,10,Hernandez High School,52,51,3,Government,4635,3022020,$645-680
9443,Elizabeth Jensen,F,10,Hernandez High School,55,64,3,Government,4635,3022020,$645-680
9444,Paul Rice,M,9,Hernandez High School,69,47,3,Government,4635,3022020,$645-680
9445,Sandra Sherman,F,9,Hernandez High School,84,80,3,Government,4635,3022020,$645-680
9446,Michael Wilson,M,9,Hernandez High School,44,69,3,Government,4635,3022020,$645-680
9447,Melissa Mcintyre,F,10,Hernandez High School,81,56,3,Government,4635,3022020,$645-680
9448,Timothy Ramirez,M,10,Hernandez High School,42,74,3,Government,4635,3022020,$645-680
9449,Barbara Taylor,F,10,Hernandez High School,85,60,3,Government,4635,3022020,$645-680
9450,William Pacheco,M,12,Hernandez High School,59,96,3,Government,4635,3022020,$645-680
9451,Jeremiah Webb,M,10,Hernandez High School,55,66,3,Government,4635,3022020,$645-680
9452,Kathy Ellis,F,12,Hernandez High School,44,83,3,Government,4635,3022020,$645-680
9453,Angela Kim,F,11,Hernandez High School,59,74,3,Government,4635,3022020,$645-680
9454,Melanie Price,F,9,Hernandez High School,97,84,3,Government,4635,3022020,$645-680
9455,Brandon Rodriguez,M,11,Hernandez High School,98,84,3,Government,4635,3022020,$645-680
9456,Karen Curtis,F,12,Hernandez High School,61,41,3,Government,4635,3022020,$645-680
9457,Mrs. Cynthia Martinez DDS,F,12,Hernandez High School,86,62,3,Government,4635,3022020,$645-680
9458,Michelle Guerrero,F,11,Hernandez High School,63,85,3,Government,4635,3022020,$645-680
9459,Angela Hamilton MD,F,10,Hernandez High School,67,86,3,Government,4635,3022020,$645-680
9460,William Lang,M,12,Hernandez High School,57,64,3,Government,4635,3022020,$645-680
9461,James Levine,M,9,Hernandez High School,61,71,3,Government,4635,3022020,$645-680
9462,David Ellis,M,10,Hernandez High School,97,88,3,Government,4635,3022020,$645-680
9463,Mark Barker,M,12,Hernandez High School,39,96,3,Government,4635,3022020,$645-680
9464,Teresa Murray,F,9,Hernandez High School,74,97,3,Government,4635,3022020,$645-680
9465,Adriana Hernandez,F,12,Hernandez High School,72,91,3,Government,4635,3022020,$645-680
9466,Juan Becker,M,10,Hernandez High School,73,61,3,Government,4635,3022020,$645-680
9467,Robin Anderson,F,9,Hernandez High School,44,56,3,Government,4635,3022020,$645-680
9468,Elizabeth Ware,F,11,Hernandez High School,70,93,3,Government,4635,3022020,$645-680
9469,Calvin Valencia,M,10,Hernandez High School,41,81,3,Government,4635,3022020,$645-680
9470,Ryan Gonzalez,M,12,Hernandez High School,86,57,3,Government,4635,3022020,$645-680
9471,Kelly Wells,F,11,Hernandez High School,61,51,3,Government,4635,3022020,$645-680
9472,Brandy Torres,F,12,Hernandez High School,76,50,3,Government,4635,3022020,$645-680
9473,Wendy Morgan,F,10,Hernandez High School,84,94,3,Government,4635,3022020,$645-680
9474,William Shea,M,9,Hernandez High School,96,67,3,Government,4635,3022020,$645-680
9475,Travis Austin,M,12,Hernandez High School,55,90,3,Government,4635,3022020,$645-680
9476,Charles Beck,M,9,Hernandez High School,69,66,3,Government,4635,3022020,$645-680
9477,Katie Mcdonald,F,11,Hernandez High School,77,64,3,Government,4635,3022020,$645-680
9478,Carol Kennedy,F,10,Hernandez High School,81,78,3,Government,4635,3022020,$645-680
9479,Paige Bird,F,11,Hernandez High School,93,87,3,Government,4635,3022020,$645-680
9480,Jesse Haley,M,10,Hernandez High School,87,99,3,Government,4635,3022020,$645-680
9481,Vernon Reeves,M,10,Hernandez High School,85,97,3,Government,4635,3022020,$645-680
9482,Alexandra Richardson,F,11,Hernandez High School,68,96,3,Government,4635,3022020,$645-680
9483,Daniel King,M,10,Hernandez High School,74,58,3,Government,4635,3022020,$645-680
9484,Danielle Hayes,F,10,Hernandez High School,83,55,3,Government,4635,3022020,$645-680
9485,Lauren Garza,F,12,Hernandez High School,39,96,3,Government,4635,3022020,$645-680
9486,Derek Williams,M,12,Hernandez High School,82,77,3,Government,4635,3022020,$645-680
9487,Susan Dickson,F,9,Hernandez High School,57,40,3,Government,4635,3022020,$645-680
9488,Maria Olson,F,9,Hernandez High School,42,96,3,Government,4635,3022020,$645-680
9489,Deborah Weaver,F,9,Hernandez High School,41,86,3,Government,4635,3022020,$645-680
9490,Jason Wright,M,9,Hernandez High School,65,96,3,Government,4635,3022020,$645-680
9491,Nicholas Howell,M,12,Hernandez High School,91,72,3,Government,4635,3022020,$645-680
9492,Jeffrey Ruiz,M,12,Hernandez High School,46,91,3,Government,4635,3022020,$645-680
9493,Maria Cummings,F,11,Hernandez High School,94,65,3,Government,4635,3022020,$645-680
9494,Carrie Johnson,F,11,Hernandez High School,73,61,3,Government,4635,3022020,$645-680
9495,Janet White,F,11,Hernandez High School,52,90,3,Government,4635,3022020,$645-680
9496,Samuel Munoz,M,11,Hernandez High School,57,44,3,Government,4635,3022020,$645-680
9497,Catherine Gomez,F,12,Hernandez High School,82,79,3,Government,4635,3022020,$645-680
9498,Sharon Mitchell,F,11,Hernandez High School,90,47,3,Government,4635,3022020,$645-680
9499,Derek Rivera,M,9,Hernandez High School,83,71,3,Government,4635,3022020,$645-680
9500,Matthew Brewer,M,10,Hernandez High School,80,87,3,Government,4635,3022020,$645-680
9501,Andrew Edwards,M,9,Hernandez High School,51,50,3,Government,4635,3022020,$645-680
9502,April Casey,F,9,Hernandez High School,95,64,3,Government,4635,3022020,$645-680
9503,Christopher Fletcher,M,11,Hernandez High School,67,87,3,Government,4635,3022020,$645-680
9504,Jeremy Sutton,M,10,Hernandez High School,93,96,3,Government,4635,3022020,$645-680
9505,Deborah Mitchell,F,9,Hernandez High School,63,99,3,Government,4635,3022020,$645-680
9506,Christian Owen,M,12,Hernandez High School,46,48,3,Government,4635,3022020,$645-680
9507,Sonya Thomas,F,9,Hernandez High School,75,85,3,Government,4635,3022020,$645-680
9508,Gina Johnson,F,10,Hernandez High School,96,54,3,Government,4635,3022020,$645-680
9509,Annette Chavez,F,11,Hernandez High School,76,65,3,Government,4635,3022020,$645-680
9510,Kathryn Keller,F,10,Hernandez High School,94,77,3,Government,4635,3022020,$645-680
9511,Hannah Schultz,F,10,Hernandez High School,83,99,3,Government,4635,3022020,$645-680
9512,Jessica Higgins,F,9,Hernandez High School,65,55,3,Government,4635,3022020,$645-680
9513,Peter Simon,M,9,Hernandez High School,68,45,3,Government,4635,3022020,$645-680
9514,Marco Ramos,M,12,Hernandez High School,59,48,3,Government,4635,3022020,$645-680
9515,Heather Mcdowell,F,12,Hernandez High School,73,43,3,Government,4635,3022020,$645-680
9516,Kristen Ramsey,F,9,Hernandez High School,62,98,3,Government,4635,3022020,$645-680
9517,Mrs. Stephanie Stone,F,10,Hernandez High School,88,88,3,Government,4635,3022020,$645-680
9518,Erica Ellis,F,10,Hernandez High School,59,72,3,Government,4635,3022020,$645-680
